ID,name,eur_value,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk
233315,S. Clare,190000,3,3,Medium,Medium,Right,49,39,43,61,43,52,51,46,55,55,74,65,64,46,49,54,51,38,66,30,41,29,50,62,54,51,38,42,45,
240996,S. Tarolli,110000,1,3,Medium,Medium,Right,14,8,14,20,8,8,12,15,24,11,34,16,36,38,33,25,51,18,43,9,27,7,9,28,12,23,8,15,13,55
211301,A. Favalli,100000,2,2,Medium,Medium,Left,44,30,53,34,25,44,33,29,31,49,68,49,60,59,65,36,63,65,62,25,49,58,39,39,34,54,55,57,57,
225127,K. Davies,180000,2,3,Medium,High,Right,25,18,60,41,12,28,23,20,28,40,64,51,49,40,66,31,60,56,70,16,60,42,11,21,32,50,55,57,52,
229481,N. Milosavljevic,190000,2,3,Medium,Medium,Right,46,37,43,61,48,59,52,39,65,63,68,64,53,51,72,52,57,49,48,39,42,30,46,52,46,52,35,35,44,
237929,A. Simpson,110000,2,3,Medium,Medium,Left,57,24,44,38,22,61,50,34,24,51,87,81,77,49,82,56,74,69,51,37,43,48,46,30,40,39,39,52,50,
236650,J. Brown,170000,3,2,Medium,Medium,Right,45,48,35,51,47,59,45,44,45,61,62,60,53,54,65,55,57,46,41,52,38,24,40,54,47,53,39,30,42,
241002,E. Sabbi,140000,2,3,Medium,Medium,Right,34,55,49,46,41,57,33,34,32,56,84,86,58,47,69,51,66,61,54,47,44,17,45,43,56,46,14,14,13,
239725,L. Zaragoza,140000,2,3,Medium,Medium,Left,58,64,51,46,61,57,52,42,41,61,54,61,57,43,64,73,41,33,56,51,31,26,54,49,67,52,27,31,30,
223599,C. Cooke,190000,3,3,Medium,Medium,Right,48,52,52,53,40,53,42,50,48,55,50,58,68,56,78,49,65,66,55,55,29,18,51,54,64,44,15,23,19,
227183,M. Leacock-McLeod,190000,3,3,Medium,Low,Right,47,50,36,48,45,61,48,42,45,56,74,74,71,36,78,57,49,57,61,34,36,18,45,48,51,53,25,30,32,
238447,H. Ishikawa,120000,2,3,Medium,Medium,Right,48,47,38,63,40,57,43,41,53,63,63,66,69,57,68,56,44,63,50,64,58,21,44,48,43,32,32,35,31,
233328,E. Selen,110000,1,1,Medium,Medium,Right,13,10,14,29,8,12,13,13,18,10,31,38,60,60,43,18,78,30,62,11,25,8,8,20,12,38,8,12,11,55
241008,Y. Gómez,140000,1,2,Medium,Medium,Right,12,10,14,26,6,6,14,12,30,12,22,26,37,44,45,22,62,27,51,6,18,11,5,30,20,22,6,15,13,55
221809,G. Boylan,110000,2,3,Medium,Medium,Right,31,26,50,48,23,44,30,28,38,48,58,62,50,52,64,41,69,72,64,26,60,52,30,35,35,46,56,59,58,
237937,F. Myhre,180000,2,3,Medium,High,Right,38,32,49,61,31,55,42,33,45,60,56,50,59,55,76,51,53,40,61,31,60,55,36,50,45,51,45,56,52,
238194,N. Bustos,180000,2,2,High,Low,Right,32,60,49,54,48,57,48,32,36,50,72,75,71,54,76,56,59,59,42,57,28,13,47,45,70,47,15,16,18,
238963,C. Greger,120000,2,3,Medium,Medium,Left,27,22,52,38,24,22,26,27,20,34,55,53,49,47,43,38,74,59,76,21,44,50,27,31,39,49,52,58,54,
232821,D. Araki,110000,2,3,Medium,Medium,Right,37,43,49,56,44,55,37,34,54,52,73,77,64,52,66,65,71,86,69,56,65,56,31,51,44,57,51,57,54,
232566,H. Takimoto,160000,1,3,Medium,Medium,Right,12,9,13,19,6,8,14,14,21,19,16,24,22,54,22,16,31,17,64,7,33,16,12,24,15,22,5,11,10,55
232822,R. Uehara,190000,3,3,Medium,Medium,Right,53,43,33,47,32,58,44,23,44,56,78,82,60,52,77,51,50,50,54,32,26,20,42,44,44,52,21,26,24,
236662,P. Vagic,180000,2,3,Medium,Medium,Right,45,48,41,53,43,60,47,38,43,55,71,74,63,46,52,46,25,47,49,42,36,24,43,51,41,50,23,25,27,
235383,R. Piscitelli,100000,1,2,Medium,Medium,Left,11,6,13,17,9,10,11,13,21,12,17,17,36,45,51,25,66,25,55,7,25,11,9,28,18,30,9,13,15,55
231292,J. Lewis,170000,3,3,High,Medium,Right,48,48,34,52,39,60,47,38,48,58,79,75,74,44,74,54,66,67,54,44,39,54,38,53,38,36,46,53,49,
238716,O. Bugiel,130000,2,2,Medium,Medium,Right,26,55,54,43,44,51,39,32,29,54,67,62,54,49,58,54,70,67,64,47,54,11,56,45,45,43,12,11,11,
228989,S. Singh,0,3,2,Medium,Low,Right,54,66,41,45,52,61,43,39,41,53,74,73,54,47,69,75,45,51,37,45,31,18,43,44,56,46,19,29,24,
238205,A. Edathodika,0,2,3,Medium,Medium,Left,41,22,46,25,27,52,28,32,22,29,62,64,56,51,57,27,59,58,67,29,48,50,39,32,37,49,53,62,68,
236927,D. Atoiyi,150000,2,2,Medium,Medium,Right,38,31,46,55,36,48,33,40,53,45,75,75,52,51,87,58,58,63,32,38,60,60,51,50,47,49,49,59,58,
235905,K. Hay,160000,2,2,Medium,Medium,Right,23,19,49,29,29,31,31,27,30,32,53,55,48,51,40,35,71,59,77,17,43,55,27,29,38,43,50,60,58,
238209,K. Nissen,150000,2,3,Medium,Medium,Right,31,63,56,46,39,47,40,31,31,51,52,52,59,55,55,52,62,57,65,54,29,13,51,44,69,44,20,13,19,
235650,B. Doherty,180000,2,3,High,Medium,Left,52,42,45,54,42,54,53,40,51,50,79,81,55,47,79,49,64,62,60,42,51,44,55,45,40,56,43,50,52,
241284,S. Ternynck,150000,1,2,Medium,Medium,Right,14,5,13,22,5,8,10,12,17,12,29,31,41,48,26,23,51,28,75,6,21,6,6,26,13,38,6,12,12,55
220550,A. Al Shehri,130000,3,3,Medium,Medium,Right,39,54,37,50,37,61,48,42,43,58,69,72,76,54,74,55,46,70,34,39,44,26,61,38,44,55,16,19,35,
231046,J. Eastwood,160000,1,3,Medium,Medium,Right,17,11,16,24,12,14,19,10,18,24,39,35,52,50,44,20,55,33,53,17,24,11,4,30,23,32,13,27,13,55
239494,M. Thalhammer,190000,2,3,Medium,Medium,Right,44,30,50,63,34,50,40,42,58,56,48,52,50,50,48,56,45,58,67,47,60,53,46,48,40,40,35,47,47,
240262,J. Brimmer,190000,2,3,Medium,Medium,Right,50,34,43,61,35,57,36,67,63,59,64,68,54,48,63,54,58,61,47,39,50,42,50,43,40,51,46,55,53,
231559,V. Yaroshenko,140000,3,3,Medium,Low,Right,55,44,51,62,47,51,51,48,54,62,51,61,81,55,70,54,53,30,44,32,46,23,49,48,58,46,42,54,56,
235911,N. Al Mutairi,90000,2,3,Medium,Medium,Left,51,45,37,55,38,56,56,34,47,55,65,66,61,49,55,49,59,51,49,51,24,46,54,50,33,47,52,53,48,
240263,A. Adamov,160000,2,3,Medium,Medium,Right,55,32,48,39,27,66,41,40,31,46,62,57,60,55,67,28,57,47,47,31,59,59,47,37,43,50,47,64,61,
240519,A. Militari,180000,3,2,Medium,High,Right,55,53,53,62,46,55,52,49,56,58,57,56,53,47,57,50,57,56,60,47,53,52,39,50,53,53,54,57,54,
240775,T. Smith,180000,3,3,Medium,Medium,Right,32,54,47,45,52,63,50,30,35,55,83,82,74,54,72,58,59,50,44,45,30,15,43,51,61,44,11,16,16,
232584,S. Naruoka,50000,3,4,Medium,Medium,Right,55,48,32,58,47,53,59,61,53,56,43,43,82,57,72,55,52,71,62,53,27,23,51,58,48,57,25,22,22,
238729,D. Wishart,90000,2,3,High,Medium,Left,50,20,40,40,27,53,38,33,33,48,72,65,56,45,62,26,61,62,67,27,47,53,40,33,35,49,54,57,55,
240522,M. Al Johani,140000,2,3,Medium,Low,Right,26,58,54,40,46,60,42,27,31,53,74,67,68,47,83,59,54,58,35,51,34,19,52,51,63,44,10,13,19,
53643,J. Walker,10000,1,3,Medium,Medium,Right,16,12,11,22,11,11,17,12,36,38,22,35,53,54,64,22,56,19,62,11,41,17,14,32,15,35,11,11,13,55
222092,A. Byrne,100000,2,3,Medium,Medium,Right,48,35,48,56,30,49,34,35,52,55,57,49,61,53,60,39,53,64,52,45,50,52,48,45,33,47,55,56,54,
222606,R. Purdy,130000,2,3,Medium,Medium,Left,53,49,52,58,45,56,45,46,53,53,65,58,66,42,61,48,42,59,51,46,45,61,52,44,46,48,54,56,54,
232846,K. Kakoi,70000,1,2,Medium,Medium,Right,13,15,21,20,16,14,13,15,21,18,56,53,47,47,44,24,33,36,58,17,37,15,8,52,18,35,17,14,13,55
229007,A. Henger,140000,1,2,Medium,Medium,Right,17,19,18,29,20,17,16,16,18,20,43,46,32,55,49,18,50,31,66,15,25,21,18,25,24,31,15,17,14,55
237201,K. McIntosh,90000,1,2,Medium,Medium,Right,21,16,13,26,19,16,21,19,35,18,41,41,39,49,50,34,66,44,57,17,41,30,15,53,32,58,17,16,15,55
238993,W. Graham,180000,3,3,Medium,Low,Right,30,61,56,44,39,42,37,29,31,49,68,65,54,49,70,53,63,63,68,42,28,17,50,50,63,43,12,12,15,
240018,A. Argýris,100000,2,2,Medium,High,Right,45,28,52,59,31,49,39,38,55,48,57,62,52,49,54,53,57,60,73,32,52,51,31,46,45,48,47,58,57,
240019,N. Baden Frederiksen,150000,2,3,High,Medium,Right,30,57,49,39,38,49,35,28,32,55,69,69,65,52,76,51,70,54,58,45,34,17,54,44,57,48,18,13,12,
238228,L. Mulazzi,160000,2,2,Medium,Medium,Right,32,21,57,40,28,31,34,33,29,35,55,52,44,47,59,44,69,59,68,25,47,53,31,30,46,46,50,57,54,
240532,F. Rohner,180000,3,2,Medium,Medium,Right,55,38,33,49,34,57,53,29,43,60,62,66,57,64,48,37,37,68,33,32,47,19,57,28,41,51,36,31,41,
234901,N. Shipnoski,190000,3,3,Medium,Medium,Right,52,46,33,50,52,63,53,35,45,58,68,68,64,40,65,56,42,53,41,40,34,25,43,45,56,49,20,24,30,
215447,A. Alesevic,100000,2,3,Medium,Medium,Left,23,27,61,31,27,24,28,32,30,30,53,68,35,50,64,38,80,57,44,22,52,51,22,31,35,52,48,66,61,
233367,P. Magnon,160000,3,3,Medium,Medium,Right,56,38,44,58,45,62,40,42,51,57,64,58,57,37,69,55,47,64,42,41,32,18,38,56,54,48,23,31,37,
240791,Marcos Lavín,120000,1,3,Medium,Medium,Right,13,8,14,24,8,7,12,14,23,19,31,31,26,48,38,24,48,18,57,9,25,12,8,28,11,37,5,13,14,55
238488,J. Williams,170000,2,3,Medium,Medium,Left,44,27,45,45,26,56,32,27,38,45,68,70,58,52,64,43,61,67,60,29,46,48,38,29,37,49,53,56,55,
222361,W. Randall,190000,2,3,Medium,Medium,Right,44,44,43,54,39,54,45,44,51,53,74,75,73,48,61,51,55,65,52,40,36,28,44,51,46,43,34,45,47,
225177,P. Omombe,120000,3,3,High,Low,Right,51,55,36,48,46,60,48,38,42,54,73,73,74,41,68,63,37,31,40,38,38,22,52,50,53,45,28,33,29,
237721,A. Alkhaibari,130000,2,3,Medium,Medium,Right,37,31,49,55,38,48,31,39,49,46,69,67,59,50,73,52,63,57,58,39,62,56,47,47,40,42,48,62,53,
239769,M. Battistoni,110000,2,3,Medium,High,Left,47,29,50,65,29,51,41,40,60,57,61,62,59,47,81,45,61,51,46,31,56,43,35,42,47,55,52,60,58,
235674,K. Lynge,110000,2,3,Medium,Medium,Right,32,58,54,42,45,53,35,31,29,54,63,63,59,52,65,54,67,55,56,53,27,17,51,46,56,43,12,14,16,
233116,C. Kahraman,180000,3,2,Medium,Medium,Right,46,46,38,60,41,58,50,45,57,61,76,69,75,48,82,53,55,53,40,43,47,49,38,50,42,48,49,49,44,
241052,K. Chorążka,150000,1,3,Medium,Medium,Right,11,9,13,29,5,5,14,11,24,18,33,15,33,35,33,23,49,16,50,6,26,7,4,26,15,39,9,12,13,55
207774,M. Ludden,80000,2,2,Medium,Medium,Left,55,27,47,54,40,51,58,57,48,48,61,66,52,50,72,51,60,49,49,36,52,54,47,51,32,43,52,55,53,
237982,Y. Guzmán,190000,3,3,Medium,Medium,Right,28,59,48,54,44,47,35,30,49,53,82,69,68,47,92,52,57,58,34,48,32,14,57,51,55,40,15,17,13,
228767,F. Ross,190000,2,3,Medium,Medium,Right,52,32,34,56,36,57,49,38,50,50,63,70,71,57,69,28,59,55,45,31,45,49,48,54,48,53,43,50,47,
224418,S. Friðjónsson,180000,2,3,Medium,Medium,Right,44,43,58,58,37,52,39,43,56,59,66,65,62,50,71,57,57,52,66,42,70,47,41,52,45,44,50,51,46,
239778,J. Moder,180000,3,2,Medium,Medium,Right,42,38,49,63,33,53,41,36,57,55,41,58,62,51,57,59,62,65,76,49,58,41,47,47,40,52,45,54,49,
226724,C. Senior,160000,3,3,Medium,Medium,Right,46,49,38,48,40,58,48,42,46,52,84,82,62,34,81,51,33,50,32,34,34,23,50,48,51,50,25,25,32,
221349,J. Nuttall,200000,2,3,Medium,Medium,Right,32,58,66,46,47,39,37,29,30,49,68,63,48,44,65,51,54,64,72,43,57,24,51,47,55,44,25,25,19,
232101,S. Hernández,140000,1,2,Medium,Medium,Right,14,9,10,17,7,10,11,11,24,15,23,29,26,43,47,19,69,39,56,5,21,17,16,38,15,21,5,12,11,55
140199,N. Ishikawa,30000,3,4,High,Low,Right,62,51,40,59,48,54,52,54,61,57,35,45,70,59,68,53,66,53,60,56,58,55,57,56,56,57,39,41,38,
207528,R. Fitzsimons,110000,1,3,Medium,Medium,Right,13,14,14,25,19,14,15,20,22,19,34,27,38,60,44,22,56,27,51,12,21,19,7,32,19,33,18,20,12,55
236456,K. Kearney,160000,2,3,Medium,Medium,Right,28,19,54,41,28,28,27,29,28,43,57,61,45,48,63,39,69,62,62,15,73,47,23,26,36,43,52,56,54,
200873,C. Winn,80000,1,2,Medium,Medium,Right,16,14,13,30,15,15,12,12,27,13,45,46,54,53,50,22,51,34,68,15,42,12,13,31,17,44,18,13,12,55
224937,J. Ritter,120000,2,2,Medium,Medium,Right,37,52,47,46,52,61,41,39,37,57,76,70,80,59,63,54,72,80,45,51,31,41,44,53,49,45,43,54,51,
240553,A. Kapp,100000,1,2,Medium,Medium,Right,20,15,24,29,19,21,22,21,41,18,38,36,45,51,45,24,66,44,66,29,44,19,13,46,33,49,15,16,18,55
239786,H. Kalala,140000,2,3,High,High,Right,30,44,50,46,32,49,24,29,42,50,64,66,54,46,59,58,68,63,72,36,62,49,34,38,31,50,49,51,53,
240554,T. Haraldsson,150000,2,3,Medium,Medium,Right,33,57,43,38,42,55,34,25,27,52,76,72,70,54,59,48,61,63,57,48,54,17,55,45,59,49,12,11,19,
223403,Jordi Ortega,150000,3,3,Medium,Medium,Left,41,32,41,65,30,59,36,36,67,62,69,69,63,45,64,47,61,56,61,31,41,43,29,51,42,46,43,49,47,
231595,D. McNulty,90000,2,2,Medium,High,Right,38,23,65,40,25,40,29,32,38,48,49,53,53,54,51,45,72,68,78,21,79,57,40,36,30,57,57,61,57,
240555,J. Bennett,120000,2,3,High,Medium,Right,53,28,46,48,23,61,31,32,28,36,89,88,80,47,71,28,62,60,40,31,52,51,51,37,39,34,44,54,49,
222380,J. Meza,120000,2,2,Medium,Medium,Right,59,32,57,64,43,55,47,41,55,49,59,58,62,51,39,62,62,59,57,48,53,46,56,49,57,42,42,47,57,
226732,F. Urraburo,80000,1,2,Medium,Medium,Right,15,11,16,20,14,11,13,12,18,12,17,19,16,51,11,20,34,18,72,14,17,10,10,19,23,29,15,14,14,55
232878,T. Tanaka,190000,2,3,Medium,Medium,Right,45,31,47,58,45,48,36,33,52,59,86,82,55,59,76,51,56,88,56,34,53,47,49,48,38,52,42,51,49,
232367,H. Fukushima,90000,1,2,Medium,Medium,Left,23,17,21,32,15,18,17,16,30,18,41,39,57,44,45,33,63,35,45,16,36,27,17,41,33,46,15,18,19,55
238000,S. Rengifo,110000,2,2,Low,Medium,Right,39,34,54,56,30,48,31,39,52,45,58,61,50,61,61,44,60,47,72,25,53,60,32,45,41,41,53,52,48,
232625,S. Tuton,110000,2,3,Medium,Medium,Right,25,57,55,42,42,49,31,26,27,48,86,82,56,51,77,50,63,70,51,47,33,16,51,47,56,44,11,11,14,
238769,C. Huérfano,130000,3,3,Medium,Medium,Right,53,41,35,51,44,63,40,34,44,55,71,68,73,39,80,47,58,51,36,37,34,23,42,53,49,47,27,28,31,
212915,Yun Pyeong Gook,80000,1,3,Medium,Medium,Right,20,16,16,27,16,12,16,17,25,24,45,49,32,55,46,23,54,25,75,11,19,24,18,51,25,28,17,11,12,55
235955,R. Guitane,200000,3,3,Medium,Medium,Right,42,45,40,52,40,60,48,44,45,62,78,74,81,55,92,53,56,39,30,42,38,26,37,49,50,52,41,29,33,
235701,S. Kinsella,160000,3,3,Medium,Medium,Right,57,53,45,58,57,57,50,44,53,55,59,62,54,42,73,59,45,46,39,48,34,23,51,55,64,49,28,36,28,
181685,S. Tracy,70000,2,3,High,Low,Left,63,48,40,55,50,51,62,68,52,57,54,45,59,53,58,56,51,54,52,54,41,52,51,56,67,57,55,57,57,
238774,Y. Horigome,110000,2,3,Medium,Medium,Left,52,33,42,62,30,53,37,35,55,54,55,55,62,54,88,48,55,64,33,47,56,53,43,48,44,37,47,56,52,
238264,Ahn Sang Min,130000,3,3,Medium,Low,Right,48,45,39,59,41,59,48,36,63,57,71,69,72,40,81,45,83,42,34,28,47,29,36,52,43,59,38,39,47,
239800,S. Sessegnon,160000,3,3,Medium,Medium,Right,41,29,40,48,30,51,29,28,39,48,74,77,69,54,80,34,57,61,56,24,55,52,42,38,33,40,53,57,51,
232634,H. Noda,170000,2,3,Medium,Medium,Right,35,21,50,41,28,28,32,35,40,31,70,70,43,40,57,45,72,56,73,42,47,46,27,27,40,47,61,57,58,
238010,A. Qollaku,130000,2,3,Medium,High,Right,47,31,42,28,26,50,30,28,23,42,74,76,58,58,61,27,62,62,65,30,66,57,43,35,34,50,46,58,53,
240570,S. Sissoko,160000,2,2,Medium,Medium,Right,45,31,53,52,30,51,31,28,30,50,63,61,58,49,70,40,60,60,48,35,47,52,39,33,42,49,49,62,55,
238011,P. Pusic,180000,2,4,Medium,Medium,Right,48,30,47,56,28,47,45,38,55,55,58,59,75,50,70,45,58,80,37,28,57,49,32,46,45,49,52,55,52,
238012,N. Berchtold,160000,1,3,Medium,Medium,Right,10,9,10,20,9,13,14,13,19,14,27,29,32,48,42,17,58,19,56,6,24,13,4,22,14,31,9,13,13,55
237757,Y. Tatsuta,170000,2,2,Medium,High,Right,26,22,46,67,32,59,30,25,63,64,63,64,67,43,51,31,70,67,60,29,68,46,20,33,38,47,51,58,47,
239805,D. Oko,130000,2,2,Low,High,Right,22,18,52,39,31,27,24,28,24,32,58,37,49,48,46,35,66,56,74,23,59,52,29,31,32,49,52,57,56,
228286,J. Lundberg,130000,2,2,Medium,Medium,Right,34,57,51,47,56,56,38,32,23,54,57,58,65,44,60,58,46,53,63,59,38,16,53,49,53,58,18,16,15,
231615,K. Gordon,190000,2,2,Medium,Medium,Right,47,58,52,50,42,54,35,31,47,55,69,70,65,49,63,48,62,57,51,45,45,26,51,57,55,52,29,48,49,
240063,M. Cassara,80000,1,3,Medium,Medium,Right,13,8,13,18,8,6,14,13,22,12,29,27,26,39,22,23,32,22,72,9,21,13,7,29,12,36,6,13,10,55
225984,L. Bruno,130000,2,3,Medium,Medium,Right,46,24,42,32,32,53,29,30,23,42,65,54,53,49,73,25,60,55,55,28,48,56,38,37,40,51,58,61,64,
236736,C. Deasy,130000,2,3,Medium,Medium,Right,49,25,42,48,30,55,46,32,42,52,71,70,67,52,56,35,59,71,61,24,44,46,39,40,42,44,54,53,52,
231617,L. Davies,160000,2,3,Medium,Medium,Right,49,27,42,43,26,53,37,27,42,49,80,74,63,49,57,26,63,66,55,22,47,55,48,40,35,48,49,54,48,
239554,K. Finn,180000,3,3,Medium,Medium,Left,57,46,36,52,50,59,51,54,48,49,78,77,80,38,65,46,42,49,64,42,33,22,38,54,49,44,20,26,32,
228291,P. Rooney,130000,2,3,Medium,High,Left,46,23,40,38,27,48,35,32,27,50,67,62,57,54,37,44,63,63,68,29,53,53,36,37,38,38,55,60,52,
240323,J. Earing,180000,3,3,Medium,Medium,Right,42,45,44,68,44,52,49,44,61,59,65,69,60,55,69,55,58,42,61,38,45,23,46,53,44,65,37,42,49,
231620,B. Banda,150000,2,4,Medium,Low,Left,41,55,44,42,38,57,47,30,28,54,77,74,65,52,67,55,63,46,53,50,42,11,56,33,52,56,10,11,18,
236485,M. Nanizayamo,140000,2,3,Medium,Medium,Left,26,23,53,42,26,30,31,26,26,38,55,54,37,46,50,33,74,45,82,17,44,49,27,26,37,51,49,56,53,
233670,A. Fukumori,100000,2,3,Medium,Medium,Left,60,41,40,52,24,46,65,68,60,59,63,61,59,51,60,49,56,67,71,47,49,48,42,33,49,36,57,55,53,
234950,A. Ajdarević,130000,3,2,Medium,Medium,Left,51,42,26,53,40,63,56,38,42,57,73,71,78,37,69,46,40,45,39,48,32,16,43,52,31,48,18,20,14,
236230,V. Venditti,140000,1,1,Medium,Medium,Right,11,8,13,15,7,13,11,10,27,12,24,33,29,36,29,23,41,21,58,6,20,5,7,33,16,35,8,10,11,55
212167,C. Vernam,200000,2,2,Medium,Medium,Right,27,60,49,46,36,55,31,33,30,51,77,77,80,46,81,44,72,59,57,46,48,23,51,48,59,50,16,16,17,
233162,Kim Jong Seok,140000,2,3,High,Low,Right,37,58,52,48,51,57,36,25,32,54,71,67,50,54,70,52,59,51,54,46,29,17,54,48,52,50,14,19,14,
237514,B. Sowe,110000,2,2,Medium,Medium,Right,20,19,42,33,22,27,24,20,27,31,54,53,48,47,55,37,77,60,77,15,71,48,23,29,37,52,55,54,51,
236748,E. Sivertsen,90000,2,2,Medium,Medium,Left,46,29,43,43,25,50,54,29,44,43,63,58,59,54,60,42,57,63,66,22,47,56,42,33,36,55,55,60,57,
239564,J. Bruhns,110000,1,3,Medium,Medium,Right,11,9,9,22,8,9,9,11,21,14,36,47,51,41,55,21,69,29,59,9,34,16,11,39,22,29,9,8,7,55
239820,P. Kapp,140000,2,2,Medium,Medium,Right,22,21,47,32,28,25,28,24,25,29,71,72,39,43,64,33,76,60,67,17,48,56,21,26,42,49,49,63,53,
239309,A. Galens,160000,1,3,Medium,Medium,Right,14,6,10,25,5,9,14,12,23,16,31,18,28,45,42,17,64,19,34,7,26,13,8,37,12,27,7,12,12,55
239311,M. Hoxha,180000,3,4,Medium,Medium,Right,40,38,46,64,45,58,51,46,59,58,46,57,56,50,63,46,55,34,56,35,45,24,44,55,51,54,39,45,54,
237776,K. Tanno,50000,1,2,Medium,Medium,Right,14,8,12,23,8,11,23,15,16,18,26,23,29,44,49,23,65,22,45,6,19,12,9,45,15,25,8,11,13,55
221394,R. Al Mousa,130000,2,3,Medium,Medium,Right,40,43,41,62,39,54,48,45,60,55,62,57,61,51,76,49,59,60,59,39,47,44,47,52,43,55,55,47,45,
228562,R. Sallinger,130000,1,2,Medium,Medium,Right,17,12,20,31,11,19,13,17,25,20,46,40,39,52,51,19,56,44,79,13,20,19,18,11,23,31,10,11,14,55
237778,Ahn Joon Soo,160000,1,1,Medium,Medium,Right,13,8,12,17,8,14,14,12,28,12,29,26,35,41,31,22,50,28,42,7,25,13,5,29,12,38,7,14,13,55
236755,T. Torske,30000,2,2,Medium,Medium,Left,49,54,38,52,46,51,53,34,42,51,61,56,54,63,68,44,62,65,51,45,53,54,54,52,38,66,54,53,49,
237267,L. Mfeka,130000,4,3,High,Low,Right,57,40,49,64,49,51,62,58,59,54,75,77,52,41,86,59,51,68,43,51,44,38,53,57,68,54,31,36,34,
235476,I. Varone,110000,3,3,Medium,Medium,Right,52,40,45,74,42,59,48,40,63,54,63,65,61,48,56,59,53,33,64,36,42,22,48,56,45,54,39,43,51,
240084,D. Vambolt,90000,1,2,Medium,Medium,Right,21,10,11,40,10,21,15,20,34,23,30,34,33,45,30,35,41,31,55,21,30,8,5,55,19,22,12,18,15,55
235477,A. Al Amri,90000,1,2,Medium,Medium,Right,11,9,13,21,7,8,13,12,29,10,24,17,37,46,46,22,60,24,35,5,16,8,5,25,18,36,7,10,14,55
240853,D. Doronin,150000,2,5,Medium,Medium,Right,45,34,52,61,43,51,41,47,62,53,69,62,51,60,74,60,59,60,45,48,58,47,53,49,47,43,42,53,59,
213975,G. Jarl,100000,2,3,Medium,Medium,Right,56,30,45,51,45,51,46,29,55,50,75,74,62,50,73,53,65,64,51,36,54,46,42,47,39,51,46,51,51,
219095,L. Gallagher,110000,2,3,Medium,Medium,Left,46,43,54,52,41,53,42,36,52,53,61,57,60,50,63,58,66,61,61,44,56,53,41,50,48,55,48,54,54,
230873,E. Race,180000,2,2,Medium,Medium,Right,48,28,48,43,29,54,32,28,27,45,56,51,63,50,64,26,60,63,58,29,52,53,37,33,38,44,54,61,62,
239321,E. Pierce,180000,3,3,Medium,Medium,Right,35,54,48,54,49,55,37,32,29,61,46,54,53,52,69,60,68,63,37,52,61,21,62,54,50,56,21,24,26,
231131,J. McGarry,150000,2,3,High,Medium,Left,52,49,35,55,35,56,57,60,49,52,77,69,56,45,75,58,57,53,55,39,39,46,49,58,44,53,47,48,47,
233691,M. Adamonis,160000,1,3,Medium,Medium,Right,12,8,11,20,9,11,12,11,20,16,21,20,34,47,39,17,41,26,61,5,22,9,7,36,17,27,6,11,12,55
219869,C. Olesen,170000,2,4,Medium,Medium,Right,42,54,50,53,39,58,37,38,32,52,77,75,69,51,77,58,53,58,60,43,64,40,44,52,38,51,24,26,19,
232669,S. Singh,160000,2,2,Medium,Medium,Left,44,48,38,58,43,52,41,39,53,52,63,62,68,51,73,41,63,53,40,42,45,41,48,60,38,57,39,46,44,
229087,H. Rodgers,150000,2,2,Low,Medium,Right,46,28,53,49,25,47,35,27,44,48,60,55,53,43,55,41,58,64,63,23,48,56,36,36,41,44,54,61,58,
203232,S. Russell,120000,2,3,Medium,Medium,Left,53,53,49,56,58,56,50,46,48,53,60,62,60,50,58,60,34,50,64,59,54,43,48,50,48,51,47,54,51,
226016,P. Cunningham,150000,2,3,Medium,Medium,Right,33,55,51,44,43,47,42,30,26,52,60,71,76,51,70,50,59,60,78,47,30,17,55,48,56,47,13,20,11,
238817,W. Shorrock,180000,3,3,Medium,Medium,Right,44,48,32,53,43,52,46,49,48,54,75,75,77,56,87,51,58,61,48,50,38,26,44,53,41,54,32,37,33,
241121,F. Asmar,160000,2,2,Medium,Medium,Right,52,30,53,35,26,49,40,40,32,44,77,72,63,53,82,26,60,63,42,30,56,59,49,40,40,38,45,51,55,
208354,S. Kenny,120000,2,3,Medium,Medium,Left,52,53,44,53,46,55,43,30,46,51,61,70,66,49,63,48,62,65,41,44,39,27,54,49,55,46,28,26,27,
238818,S. Tonks,160000,2,2,Medium,Medium,Right,48,24,43,44,29,46,39,24,37,47,74,72,72,53,66,47,74,65,64,34,46,52,38,38,32,45,47,54,51,
239075,C. Martínez,160000,2,3,Medium,Medium,Right,63,20,46,41,22,45,20,28,34,49,65,65,74,50,61,34,70,40,51,30,57,54,38,40,31,45,52,58,55,
232677,A. Al Sharid,110000,3,3,Medium,Low,Left,51,56,41,68,40,60,43,46,66,60,54,57,58,49,74,46,64,57,53,54,51,43,46,59,48,55,44,50,45,
223974,J. Bayly,140000,2,3,Medium,Medium,Right,41,47,47,55,39,54,41,42,51,50,70,74,80,46,82,51,55,67,31,43,53,42,51,56,40,58,43,46,42,
237286,A. Connolly,180000,3,3,Medium,Low,Right,33,59,51,45,57,51,32,31,29,47,68,71,58,49,70,55,61,55,59,49,47,16,51,47,52,49,16,18,15,
